gene_ID	0	5	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	100	105	110	115	120	125	130	135	140	145	150	155	160	165	170	175	180	185	190	195	200	205	210	215	220	225	230	235	240	245
CST6	27.049	43.055	45.766	33.403	25.556	20.731	19.445	20.689	21.453	23.006	24.927	27.649	25.911	30.713	31.271	31.866	29.305	27.599	28.504	26.499	24.087	24.521	26.571	27.179	30.732	29.55	34.212	31.953	32.623	30.74	30.002	29.149	27.88	29.579	29.964	26.137	26.944	28.615	26.801	27.802	29.106	30.114	29.119	27.615	30.042	27.552	29.381	28.664	29.288	29.904
KIN1	17.541	25.254	28.862	18.866	15.032	13.014	11.579	10.65	10.144	10.16	11.364	12.205	13.644	14.708	16.161	17.199	17.619	18.047	18.852	17.645	17.064	16.132	16.552	16.149	16.139	17.401	17.207	17.626	16.333	15.399	16.383	16.595	17.576	17.791	16.498	16.19	15.047	14.645	14.872	16.605	15.943	16.105	17.273	16.561	17.208	19.493	19.032	19.632	17.553	18.887
MAK32	48.658	47.96	54.07	48.946	46.314	50.858	47.38	45.023	42.318	45.656	46.336	44.558	46.072	44.722	45.625	54.438	49.87	44.544	49.531	42.635	44.527	48.366	45.144	41.953	44.787	46.255	49.369	47.982	49.255	48.269	51.281	46.533	45.612	49.2	47.277	47.314	43.201	44.905	43.405	44.836	47.663	47.776	50.251	47.31	45.9	48.186	47.802	48.265	46.59	49.032
MTQ1	39.971	51.71	71.152	62.531	54.622	44.907	45.301	45.687	42.337	37.267	33.93	34.85	31.365	38.945	33.175	51.372	43.65	48.884	52.017	47.76	47.812	47.449	45.475	42.442	42.188	37.964	41.632	40.836	40.852	47.296	43.28	46.525	42.762	44.959	42.547	45.626	46.607	42.278	42.776	38.799	42.017	43.325	43.769	41.807	42.44	44.696	43.261	41.872	42.181	45.505
MEP3	40.317	52.584	66.566	53.348	40.096	35.459	29.244	33.618	35.863	35.449	32.648	35.595	37.571	38.736	49.706	55.815	52.167	51.94	50.696	53.849	49.492	49.082	43.932	47.733	45.36	43.435	40.203	42.094	43.292	42.968	48.462	46.168	48.475	45.163	44.062	40.398	38.78	42.693	43.374	45.444	46.15	50.937	50.778	51.814	49.563	54.171	54.199	48.078	55.008	53.774
ODC2	123.243	130.351	180.561	139.761	126.114	117.091	108.765	91.358	85.525	83.926	85.363	80.282	84.335	87.667	85.229	100.133	89.983	96.225	114.159	113.805	106.043	109.549	109.669	97.453	100.127	102.597	99.545	97.86	98.599	114.146	107.826	108.742	100.425	104.748	105.69	105.216	124.105	98.572	98.166	106.873	94.356	104.095	93.451	103.277	98.942	100.288	100.249	95.695	101.004	96.055
PUP3	437.572	397.416	502.024	484.675	406.095	368	313.467	285.342	274.3	276.905	267.73	275.089	271.777	271.116	309.78	314.352	383.613	386.493	373.863	396.928	362.907	373.388	354.98	351.145	355.978	363.986	318.619	329.753	356.649	389.205	376.714	376.101	355.566	352.447	367.855	398.59	440.699	373.449	392.286	355.683	368.909	378.499	367.37	387.49	374.483	379.489	379.804	380.778	369.024	391.899
PRC1	711.723	706.217	801.229	680.394	598.477	519.092	468.596	387.164	341.837	301.479	267.12	276.968	308.702	327.971	357.85	375.987	458.341	518.919	552.415	599.62	567.726	527.708	502.71	531.757	469.236	488.778	445.682	488.639	522.301	504.245	520.742	560.97	585.464	595.264	557.791	581.727	549.773	552.741	566.147	603.872	579.077	619.413	609.797	641.346	696.432	765.428	852.7	742.07	885.679	791.268
RTG2	73.984	70.614	84.878	75.567	66.54	64.043	60.506	62.195	55.633	65.609	66.048	69.439	69.885	75.053	72.814	72.523	68.561	64.968	66.674	63.933	58.117	62.617	62.807	63.354	66.304	64.603	66.6	69.673	68.537	65.471	63.21	65.602	63.778	62.75	61.512	57.904	58.81	63.314	58.447	61.794	62.05	62.178	60.403	60.176	61.217	64.052	59.121	60.902	61.014	58.696
APD1	179.075	165.824	189.395	162.968	138.875	133.496	127.323	116.42	124.171	130.176	134.021	145.461	144.282	157.368	159.594	132.564	151.562	154.912	126.166	136.617	138.075	125.63	124.796	141.967	139.515	149.097	154.646	157.448	165.116	177.337	161.693	157.397	155.191	158.294	147.979	160.098	167.187	157.34	163.822	161.498	160.883	171.129	163.854	163.005	158.768	157.335	160.412	163.505	150.233	163.512
SOL2	100.41	89.405	115.988	79.173	59.322	51.127	45.123	43.845	49.924	43.976	51.512	59.05	65.534	66.203	69.424	62.911	66.2	81.05	65.775	65.425	66.497	52.001	65.551	61.126	59.089	74.52	54.73	74.319	72.104	78.855	71.261	76.263	71.244	66.262	65.029	68.031	69.997	68.883	67.42	69.037	65.857	66.917	67.326	74.752	81.342	79.972	87.792	81.558	76.708	81.98
PAR32	113.393	113.139	122.612	121.764	106.692	94.413	87.821	86.37	59.527	64.079	71.107	70.647	76.675	87.571	92.9	100.705	98.049	87.455	93.675	82.422	81.793	86.419	80.558	82.851	73.636	75.572	70.79	88.992	97.346	90.211	96.72	96.552	88.103	97.048	96.985	94.21	90.057	93.75	94.802	89.295	91.957	97.747	96.217	102.941	99.134	96.115	108.912	103.619	100.781	103.606
TGL4	45.319	58.865	60.708	38.343	28.091	22.301	19.578	19.45	22.447	25.635	26.676	27.789	32.05	32.728	34.947	31.19	36.029	34.244	33.563	32.364	32.838	30.916	31.374	32.359	32.13	32.527	33.913	32.498	35.706	28.841	32.164	31.094	31.294	31.465	32.274	29.282	24.244	29.998	28.092	30.604	33.442	31.58	32.386	31.569	35.154	34.191	38.786	36.567	35.746	39.42
HAA1	23.135	42.709	43.942	40.799	38.986	26.205	22.487	21.567	22.38	23.913	24.696	27.004	32.84	36.487	34.962	35.097	35.984	34.777	33.631	32.02	27.725	27.427	28.319	27.103	28.72	30.261	31.13	32.24	33.357	25.007	33.008	28.863	30.907	31.442	30.364	24.908	19.651	26.86	25.781	28.236	29.525	29.01	29.197	29.346	29.928	27.535	29.452	29.268	26.426	28.288
GPI10	37.52	50.992	52.876	48.705	43.249	38.497	39.82	35.753	35.016	34.406	33.53	40.634	42.254	48.605	46.312	50.671	46.839	49.164	51.642	48.818	44.439	43.773	39.826	43.724	44.2	43.979	42.635	45.1	48.374	39.092	43.933	43.177	41.705	46.029	42.171	41.49	33.834	39.907	39.077	46.383	49.037	44.975	46.766	45.681	48.152	54.282	55.979	50.752	60.13	52.127
FCJ1	37.811	38.475	44.535	34.105	23.9	21.772	21.53	24.485	25.518	29.029	30.064	33.434	32.199	35.193	38.065	38.781	34.167	32.188	33.203	30.498	28.634	27.745	30.774	31.773	32.462	30.826	37.971	36.569	34.54	33.149	35.654	35.311	32.858	37.813	34.76	35.989	34.707	34.678	37.299	35.242	38.765	35.567	38.332	38.068	38.588	38.609	33.652	36.325	35.176	34.079
TRR2	48.945	54.731	56.726	44.032	36.819	31.191	28.203	24.983	22.677	23.296	21.721	24.697	25.219	25.146	26.725	28.315	30.564	32.73	30.383	31.554	34.621	30.103	34.213	30.889	27.194	26.846	30.373	28.063	34.179	34.23	34.781	33.698	33.064	31.95	31.64	33.365	37.816	33.674	31.701	29.644	31.623	30.504	31.173	33.151	35.549	32.09	37.175	33.071	33.374	32.07
PPT2	72.696	98.076	104.7	87.546	71.785	43.831	32.517	37.277	42.339	42.064	41.604	58.097	60.322	61.267	65.805	62.17	53.628	54.215	51.201	57.088	51.035	60.369	50.281	53.615	56.773	75.493	62.113	64.482	62.381	78.401	68.123	59.082	58.714	58.543	53.762	57.43	60.444	54.152	59.733	59.439	71.628	71.793	60.414	69.823	60.012	53.601	56.874	55.463	61.539	68.11
YFL042C	21.418	18.883	27.41	19.406	15.025	12.961	11.556	12.132	11.71	10.096	10.927	11.374	13.325	15.104	15.571	14.685	16.703	14.422	12.94	14.801	15.853	14.833	13.249	14.481	14.645	15.639	17.458	16.044	17.336	16.908	17.177	17.962	16.763	16.84	16.628	16.171	16.271	15.525	16.797	17.603	16.803	16.298	16.591	16.428	17.68	16.187	18.265	17.366	16.469	16.356
KTR4	175.135	186.714	201.275	189.036	158.678	142.095	126.853	128.207	138.428	146.846	147.011	147.182	160.728	161.047	150.34	152.96	151.914	150.939	136.535	133.983	133.393	134.941	138.863	152.256	137.161	138.938	152.394	143.11	161.411	156.29	151.265	154.095	159.077	158.027	160.47	152.343	145.903	149.439	157.584	163.325	156.156	158.157	161.464	172.07	158.567	165.769	165.553	161.677	167.537	161.213
FAT1	65.696	85.996	96.115	91.32	84.654	86.364	88.399	76.069	76.685	67.897	63.62	57.6	59.29	56.985	58.392	64.879	60.844	64.376	73.286	72.263	69.952	73.715	74.514	70.595	66.036	70.989	65.81	66.33	62.016	59.199	61.404	65.943	65.395	69.296	68.412	64.568	60.223	66.905	66.304	70.123	65.886	66.186	68.409	66.471	66.74	67.826	67.374	68.094	70.895	70.867
PEX30	47.213	46.118	57.377	42.267	30.365	24.072	22.208	24.004	23.437	29.32	31.004	30.641	34.845	35.477	35.764	34.239	34.93	33.482	30.535	31.656	27.021	32.916	30.715	33.581	31.732	40.811	33.833	40.209	39.485	40.689	36.817	39.038	34.797	34.708	31.848	34.544	36.777	33.693	34.537	35.904	33.905	35.97	36.166	38.164	37.921	35.401	36.763	35.632	38.333	37.592
DAN4	7.999	12.307	13.55	8.743	7.033	5.65	5.93	5.585	4.71	4.563	4.878	5.345	5.665	6.452	6.179	6.99	6.12	7.569	8.123	6.78	6.339	6.066	6.057	6.981	6.408	7.398	6.572	5.91	6.904	4.635	5.792	5.385	5.931	6.542	5.385	4.835	4.259	5.497	5.065	5.99	5.513	6.13	6.552	6.263	7.618	7.523	9.575	7.972	9.072	7.524
ROT2	39.31	41.308	45.056	38.865	33.136	29.675	26.824	28.916	30.859	31.392	31.877	32.61	35.733	37.241	37.328	35.774	38.46	37.583	36.539	36.223	36.093	33.597	34.588	35.778	35.477	34.94	37.107	35.543	36.161	31.274	33.441	34.146	36.573	35.524	33.573	32.84	31.549	30.906	31.656	35.561	31.808	33.523	34.581	35.614	36.627	39.291	38.305	37.94	39.515	35.746
MST1	20.965	25.655	34.242	30.209	24.426	21.141	20.848	19.149	20.377	21.215	20.438	21.967	23.207	24.102	24.637	25.296	23.811	22.485	21.376	23.085	23.295	21.901	22.198	21.954	20.503	22.387	24.697	25.768	27.656	22.699	25.263	24.97	24.301	23.48	23.1	21.527	19.701	24.804	23.136	24.437	28.516	25.579	27.274	27.896	26.678	28.686	28.126	28.799	26.849	30.083
OTU1	87.1	81.927	93.72	85.021	69.758	45.302	35.858	33.881	34.033	31.772	35.48	39.729	38.919	47.519	45.39	49.504	52.614	46.583	50.192	47.621	45.758	45.365	44.367	41.601	45.037	51.816	48.435	49.032	44.339	37.954	46.296	46.491	52.764	46.267	44.116	40.345	37.562	45.863	42.45	45.682	45.683	46.279	44.989	45.28	42.405	46.777	50.387	48.128	47.339	47.149
VPS17	50.677	49.845	51.958	39.502	36.966	38.367	34.302	31.239	28.616	29.261	26.347	27.601	29.5	30.636	30.607	34.914	34.971	35.573	39.56	38.813	34.518	37.835	34.554	33.956	35.822	35.063	36.981	33.383	33.016	34.019	33.815	34.702	33.063	35.331	32.341	33.714	36.062	37.236	33.838	29.547	32.673	33.906	31.339	33.006	31.423	34.121	34.856	36.097	35.21	37.332
POM33	174.036	197.771	205.674	156.461	141.616	113.761	114.171	103.395	111.013	89.108	85.935	86.209	97.753	97.191	108.174	138.352	115.274	129.564	160.559	172.228	140.785	152.256	133.229	122.368	124.745	135.737	126.129	150.002	127.291	148.32	139.639	150.363	147.568	151.464	152.935	160.35	149.777	137.149	142.85	144.424	143.541	156.83	136.258	146.083	141.213	158.583	156.108	155.891	169.577	162.365
SNX4	40.269	38.985	42.254	32.315	25.582	22.247	21.345	23.131	20.069	21.766	22.995	22.855	26.676	28.663	26.031	26.749	28.326	27.705	25.14	23.855	22.417	26.549	25.589	28.062	25.814	28.493	32.183	29.666	31.019	31.892	34.019	32.357	30.881	30.873	31.954	28.949	28.879	29.642	31.675	31.216	30.252	29.462	30.327	31.086	30.232	29.504	30.931	30.097	29.051	30.892
SDH4	408.642	420.918	532.294	427.672	248.146	132.488	100.783	86.537	105.026	107.011	134.674	170.126	219.132	234.47	250.288	256.957	208.71	210.516	213.869	222.716	206.203	205.138	199.65	228.438	233.805	291.499	272.838	291.443	278.694	300.892	254.096	257.093	264.271	270.149	273.023	275.25	258.861	269.19	314.373	338.265	336.78	365.89	326.833	342.32	337.682	380.601	378.974	345.464	413.712	396.587
AIP1	156.925	154.413	163.332	132.386	108.866	92.632	85.245	81.542	80.807	80.379	85.31	89.818	90.578	93.582	92.199	106.864	101.984	105.43	106.624	101.581	103.474	100.134	99.538	93.967	92.595	99.489	105.609	109.594	111.133	98.384	107.225	106.258	111.23	109.327	104.588	102.106	99.004	111.513	102.186	104.118	108.432	110.108	106.135	108.842	118.15	117.756	120.433	123.562	121.519	128.424
SNC1	370.522	316.931	372.619	323.185	298.547	251.614	195.61	158.984	158.505	141.125	180.439	211.479	205.117	181.054	227.546	243.265	255.398	248.084	261.906	259.261	242.399	215.191	229.494	245.736	213.718	217.304	243.322	269.08	240.306	352.031	275.501	312.094	291.182	300.462	298.233	311.672	359.014	296.593	313.573	289.565	283.77	316.783	290.407	288.633	307.939	290.723	281.09	326.956	327.16	332.682
USE1	48.455	49.21	54.036	39.7	30.41	31.642	28.38	29.557	32.755	33.616	39.115	38.505	44.396	45.909	40.988	38.363	47.17	41.806	44.77	44.451	40.568	36.209	37.625	39.756	36.735	34.935	44.877	42.803	44.957	37.684	42.085	42.219	40.671	44.565	38.863	34.185	32.08	36.276	40.098	40.305	40.642	42.605	39.898	39.314	36.683	39.374	39.024	40.981	36.539	40.681
MDR1	25.854	29.017	30.117	23.117	18.631	16.904	15.627	16.176	14.461	15.021	17.014	16.309	18.039	19.267	18.98	19.478	21.045	21.426	19.922	17.407	19.059	17.293	18.646	18.724	18.064	18.682	18.396	18.339	20.936	17.2	20.539	19.685	19.643	21.115	19.722	19.455	16.57	19.942	17.853	18.348	18.485	18.352	20.434	19.013	20.731	20.118	19.915	19.943	19.394	20.178
PPE1	21.836	24.384	25.836	19.491	14.283	10.334	9.604	7.465	9.143	8.687	9.556	12.441	9.801	10.971	12.968	13.521	13.073	11.759	11.207	15.179	12.691	12.261	14.41	12.21	12.922	11.426	10.805	13.788	13.12	15.73	15.977	14.657	15.397	16.14	15.469	15.747	18.814	14.35	15.143	15.23	14.198	13.729	14.615	16.136	14.531	15.022	15.084	15.546	15.013	14.544
REH1	71.218	63.584	85.854	83.033	72.534	64.957	60.257	57.347	54.267	58.621	60.054	60.994	60.519	63.192	59.825	59.75	67.827	62.525	64.517	60.785	60.301	55.209	55.64	61.64	59.489	58.524	65.408	63.068	70.471	65.01	67.285	62.848	63.628	64.082	63.749	62.877	64.214	65.269	64.898	64.818	63.401	63.655	65.273	68.319	65.305	62.306	61.859	65.963	64.105	67.034
TDA5	41.922	47.747	65.764	54.378	51.4	46.649	47.321	46.447	46.956	39.054	39.291	41.411	39.849	42.856	49.664	57.216	46.94	48.907	55.101	57.849	51.907	50.592	50.37	44.307	51.344	47.123	45.446	50.766	45.306	45.351	44.342	43.778	47.687	46.469	46.462	48.497	50.991	47.085	47.722	46.62	46.637	45.261	44.116	47.214	41.976	46.028	41.152	43.644	44.597	47.117
HRD1	51.999	59.516	59.886	42.434	35.929	31.63	32.986	34.836	38.073	41.773	39.695	41.398	45.761	45.617	50.546	45.991	43.018	43.348	44.198	41.679	38.541	46.625	42.68	45.37	43.427	45.852	46.077	46.661	42.407	39.78	43.676	44.27	40.803	40.182	40.198	39.369	36.121	40.949	38.955	42.644	39.651	40.078	41.351	41.58	39.642	42.516	40.492	39.242	39.336	40.353
RPN1	97.513	88.676	109.643	108.527	98.927	88.826	78.109	74.443	68.359	76.183	84.891	83.129	84.054	87.678	86.556	99.606	104.267	100.182	104.721	97.033	92.209	91.712	91.108	101.186	94.482	95.077	97.288	94.214	100.486	74.584	85.204	86.494	89.794	88.878	87.441	76.64	70.243	88.636	83.786	87.209	88.48	87.963	89.459	85.263	97.985	101.189	98.072	99.942	94.887	97.327
GIT1	5.372	6.829	7.759	6.634	7.203	6.061	7.486	6.535	4.838	4.134	4.714	5.358	5.317	6.71	7.355	6.65	6.85	7.524	9.177	7.862	7.577	6.957	6.57	6.56	7.005	6.032	6.041	7.04	6.331	5.809	6.551	6.547	6.838	6.658	6.174	6.558	5.364	6.537	7.116	6.764	6.905	6.102	7.41	6.925	7.271	7.185	7.875	7.822	8.16	7.72
YRR1	16.681	16.093	17.728	16.099	12.522	11.943	11.553	12.006	12.778	13.342	13.531	14.172	15.097	16.293	14.441	13.828	13.297	12.262	11.877	13.64	13.29	12.753	12.988	14.399	13.67	15.094	16.399	13.859	13.495	11.078	13.137	12.966	11.775	12.65	11.15	11.398	11.173	12.306	12.113	12.654	13.736	13.444	12.758	12.873	13.587	13.326	12.173	14.128	12.935	14.66
DOG2	241.385	203.329	242.912	227.17	180.747	141.216	104.908	87.47	68.237	66.294	62.226	68.871	80.669	92.587	94.535	98.785	105.555	106.526	117.067	107.083	106.745	102.443	97.082	96.506	99.824	104.678	111.092	126.138	118.807	149.801	129.683	129.507	126.28	117.513	127.953	130.57	154.257	124.41	136.396	126.966	120.591	125.683	127.96	129.619	119.667	110.623	109.832	122.922	122.035	115.836
ENT3	99.359	95.495	118.14	97.129	74.202	63.593	53.165	52.177	61.398	67.269	69.95	77.035	71.318	74.39	67.904	66.02	73.529	69.907	69.551	60.298	61.143	58.284	64.321	67.566	71.546	72.032	77.812	77.786	78.447	85.487	80.61	79.264	74.938	77.499	83.498	76.682	76.775	81.33	78.363	80.976	80.426	80.197	87.177	81.911	87.079	79.305	80.413	81.524	85.076	80.515
SDH2	189.709	193.01	322.383	237.112	120.166	57.786	59.781	62.79	78.874	87.279	98.475	124.113	126.62	129.913	143.631	137.346	111.734	116.339	135.051	126.582	111.026	119.67	122.614	123.095	140.09	159.781	165.893	168.983	148.673	124.606	137.883	125.322	139.611	140.778	139.191	125.007	105.611	152.977	142.874	167.753	166.881	175.016	168.495	157.302	182.856	192.941	195.616	177.68	190.994	196.978
AIM37	104.918	92.084	119.924	114.875	84.303	75.297	69.847	67.631	58.33	56.232	68.707	75.546	76.084	85.237	86.376	78.666	83.517	78.041	70.882	74.778	72.028	67.343	65.858	65.218	64.269	85.612	79.618	96.082	90.711	94.343	98.531	97.279	89.408	88.367	92.964	94.247	101.916	87.521	88.387	96.394	95.872	101.167	98.11	99.19	97.605	94.9	99.088	97.197	100.447	96.029
ZPS1	29.129	21.239	37.649	32.311	28.319	23.686	18.269	14.336	16.001	14.956	16.293	17.743	19.013	20.356	26.458	30.088	22.198	25.188	23.021	24.153	24.296	22.522	19.816	18.502	18.908	18.871	19.069	20.389	21.436	19.152	22.38	20.191	20.047	22.08	22.246	23.34	25.13	18.666	20.583	21.868	23.002	21.956	20.764	24.629	21.919	23.208	22.235	19.517	22.019	20.744
YGR237C	15.159	17.617	19.171	13.786	10.226	9.568	8.539	10.379	9.733	10.632	11.18	12.117	12.391	13.931	15.065	14.874	14.175	14.549	15.65	13.968	12.137	12.422	13.83	13.133	14.477	14.481	16.901	15.322	14.786	11.069	13.342	14.246	12.926	14.164	13.099	12.401	10.931	14.044	11.768	13.143	13.244	12.865	14.21	12.863	15.443	13.755	14.284	14.836	13.922	13.86
TUL1	34.13	42.45	45.364	34.331	28.65	24.374	23.146	22.745	22.515	23.257	24.925	24.973	27.964	29.768	28.901	29.64	27.185	27.361	29.634	31.309	25.586	29.759	27.037	27.987	28.36	28.382	29.53	30.819	30.132	23.83	24.241	27.42	26.495	29.184	25.268	26.099	23.207	24	25.523	28.116	27.886	27.614	29.235	27.193	29.541	34.411	34.145	31.174	34.04	31.141
YEL074W	6.068	7.57	9.908	6.538	6.785	2.434	3.626	1.504	3.538	2.681	2.914	4.087	4.606	5.968	6.417	7.556	6.132	9.364	5.235	4.52	3.039	5.309	4.906	5.561	4.47	2.804	4.724	6.907	4.088	4.975	8.743	5.092	7.591	4.143	5.277	3.25	2.883	3.496	5.952	4.518	4.333	2.776	3.745	2.433	5.146	4.112	4.453	3.159	3.463	5.65
NAS6	163.955	127.628	178.487	176.825	158.371	116.934	98.48	85.187	86.855	79.165	82.708	92.891	103.187	114.601	131.818	178.354	127.602	132.485	160.308	141.961	126.044	124.378	124.046	107.763	124.742	126.618	130.602	152.746	125.324	165.466	144.062	146.177	145.329	129.264	138.651	146.636	164.124	128.92	143.603	138.309	133.013	143.5	144.858	148.982	142.057	138.185	128.451	141.423	138.109	147.047
AZF1	8.226	11.23	12.628	9.866	7.324	7.519	7.79	7.734	7.199	7.203	8.628	8.175	9.18	9.135	8.799	10.221	9.838	9.059	9.102	8.402	7.294	7.08	9.089	9.46	9.351	9.458	9.882	9.018	8.957	5.847	8.852	7.786	8.38	8.761	7.404	5.198	4.199	7.634	6.982	7.445	8.337	7.793	8.662	7.208	10.817	9.688	11.01	9.193	9.882	10.258
ICP55	24.644	27.555	29.902	29.461	25.934	22.59	20.495	21.686	19.495	19.802	20.4	18.841	20.019	21.044	22.281	23.882	22.022	21.692	26.711	22.21	22.818	23.692	21.688	19.005	22.496	20.766	23.444	23.078	21.988	24.724	21.969	21.581	21.199	22.516	21.391	21.855	22.841	20.814	23.018	20.005	20.018	19.594	19.831	20.671	20.448	21.488	19.608	20.129	19.54	20.564
VPS5	28.796	29.599	30.768	25.287	21.648	21.809	20.245	24.658	21.245	25.32	27.869	26.959	26.048	28.159	25.38	25.821	27.276	22.959	23.574	23.818	23.147	23.327	24.164	25.189	23.661	25.554	26.024	25.675	27.498	23.209	25.419	24.735	25.504	26.652	26.128	25.697	22.016	22.689	23.16	24.45	25.146	24.739	24.4	25.944	24.909	24.84	24.822	26.652	25.747	23.866
ERV1	104.414	79.481	105.081	103.21	91.5	94.846	83.159	81.307	67.96	62.661	68.714	74.929	87.304	90.193	89.045	80.184	93.786	91.023	90.867	81.865	77.893	81.478	75.835	77.457	79.404	84.321	75.108	85.394	86.253	110.558	90.253	89.578	85.871	85.284	85.615	96.974	104.535	80.354	86.008	90.603	88.979	89.139	83.468	91.062	86.721	75.854	83.796	86.534	80.214	86.308
YHR162W	1887.08	1902.79	3063.51	2996.94	2455.15	1970.26	1563.47	1331.22	1079.56	1012.09	1067.53	1148.91	1173.88	1228.53	1277.25	1242.94	1293.97	1315.25	1145.55	1261.4	1339.53	1233.17	1118.14	1131.84	1113.26	1152.75	1075.2	1104.97	1182.08	1788.85	1406.2	1494.88	1354.75	1291.71	1317.18	1645.11	1827.04	1308.39	1509.74	1331.28	1294.04	1334.17	1271.22	1287.67	1170.64	1109.32	1051.35	1108.19	1148.53	1161.31
NDI1	72.017	78.745	139.845	91.389	46.946	31.753	28.795	28.32	31.788	38.436	42.211	50.595	53.066	57.673	53.411	46.039	52.433	52.835	50.826	44.067	44.804	43.232	46.401	51.475	56.827	61.259	70.796	63.411	66.71	52.171	59.503	54.028	61.854	59.264	62.384	53.821	36.939	68.488	65.37	66.007	69.838	73.957	70.67	66.179	80.007	80.318	77.957	79.742	83.409	90.125
YCL048W-A	8.397	9.055	19.474	14.227	14.815	7.28	5.599	1	2.111	2.104	2.257	2.159	1	4.915	2.294	2.916	4.111	3.313	6.57	7.166	5.017	4.234	3.932	4.268	1	1	3.795	5.434	5.056	1	2.13	5.778	5.947	4.538	3.497	6.912	4.303	11.931	8.589	5.621	7.255	3.333	4.605	8.532	5.357	6.84	4.402	3.837	6.393	8.126
SDH1	66.512	80.252	165.03	130.29	64.14	28.466	28.991	32.059	37.116	40.509	51.187	60.499	66.568	78.544	78.451	73.195	66.315	65.906	72.299	69.769	61.59	54.73	57.376	63.29	70.749	79.207	77.744	83.865	83.021	55.43	68.489	65.405	68.878	72.253	71.747	67.428	52.668	78.891	77.435	84.056	85.267	93.441	88.408	79.757	97.706	106.1	104.195	103.421	104.012	110.043
POG1	18.038	23.579	12.107	13.332	12.954	8.5	7.725	9.386	8.922	9.34	8.964	13.214	18.679	18.178	22.048	18.361	14.587	11.993	11.952	9.735	7.935	7.306	8.772	9.961	13.127	14.957	16.158	16.804	15.149	12.544	13.809	12.791	9.44	9.768	11.727	9.645	9.335	11.457	9.786	12.193	11.901	13.508	12.716	11.709	12.682	11.747	10.949	10.219	10.201	9.623
